#{"t_start": 1619706940.9093354, "env_id": "seir-v0"}
r,l,t
-0.09966,25,1496.818379
-0.221687,25,1498.366071
-0.17558,25,1499.775696
-0.031572,25,1501.289261
-0.097987,25,1502.841734
-0.197416,25,1504.456143
-0.156089,25,1505.977698
-0.143805,25,1507.578326
-0.021934,25,1509.005902
-0.212565,25,1510.536628
-0.070635,25,1511.975897
-0.122521,25,1513.598676
-0.221695,25,1515.11471
-0.16534,25,1516.637796
-0.11727,25,1518.185364
-0.051169,25,1519.724687
-0.142396,25,1521.252333
-0.073378,25,1522.772124
-0.101092,25,1524.313737
-0.147073,25,1525.75762
-0.021491,25,1527.235759
-0.007499,25,1528.732753
-0.176107,25,1530.222053
-0.128642,25,1531.638124
-0.067385,25,1533.14129
-0.082534,25,1534.673412
-0.040558,25,1536.188703
-0.060106,25,1537.72265
-0.114182,25,1539.277594
-0.138436,25,1540.719088
-0.047267,25,1542.24698
-0.128592,25,1543.773587
-0.240865,25,1545.316838
-0.053376,25,1546.718707
-0.221364,25,1548.31842
-0.098262,25,1549.800524
-0.144027,25,1551.388983
-0.096052,25,1552.979872
-0.206865,25,1554.469571
-0.010317,25,1556.053341
-0.148347,25,1563.681337
-0.139247,25,1565.455603
-0.196815,25,1566.909113
-0.147171,25,1568.615126
-0.071939,25,1570.239357
-0.063644,25,1571.938905
-0.120032,25,1573.804436
-0.098003,25,1575.506766
-0.070895,25,1577.006868
-0.024994,25,1578.540154
-0.191737,25,1580.162177
-0.156761,25,1581.65829
-0.176664,25,1583.161151
-0.151683,25,1584.68083
-0.208915,25,1586.21797
-0.245734,25,1587.95477
-0.106018,25,1589.827579
-0.104035,25,1591.739595
-0.046449,25,1593.379268
-0.118096,25,1594.917698
-0.209506,25,1596.476553
-0.039396,25,1598.358854
-0.195962,25,1600.163399
-0.082442,25,1601.888421
-0.012806,25,1603.656372
-0.084399,25,1605.50779
-0.050931,25,1607.195537
-0.000613,25,1608.715333
-0.004673,25,1610.335286
-0.003006,25,1611.790475
-0.137413,25,1613.355878
-0.172175,25,1614.971915
-0.243554,25,1616.583338
-0.005955,25,1618.04953
-0.013677,25,1619.572327
-0.000492,25,1621.097587
-0.078666,25,1622.895278
-0.000425,25,1624.51293
-0.015111,25,1626.118831
-0.026066,25,1627.877172
-0.061813,25,1629.383732
-0.018237,25,1630.901395
-0.056884,25,1632.712707
-0.115355,25,1634.709325
-0.118262,25,1636.398458
-0.068735,25,1638.026654
-0.046845,25,1639.817843
-0.009196,25,1641.892998
-0.178572,25,1643.800584
-0.12204,25,1645.48773
-0.021805,25,1647.512752
-0.005989,25,1650.004473
-0.039493,25,1652.280792
-0.058769,25,1654.719864
-0.036294,25,1657.080519
-0.091692,25,1658.953313
-0.116896,25,1660.666517
-0.206993,25,1662.260504
-0.15219,25,1663.840984
-0.00568,25,1675.021953
-0.142034,25,1676.879689
-0.227888,25,1678.714808
-0.009884,25,1680.697131
-0.213954,25,1682.477684
-0.009417,25,1684.091051
-0.206893,25,1685.823622
-0.000315,25,1687.664558
-0.067255,25,1689.612857
-0.01194,25,1691.164598
-0.029703,25,1692.920824
-0.187971,25,1694.576741
-0.055454,25,1696.154923
-0.135,25,1697.796834
-0.197322,25,1699.482479
-0.048071,25,1701.122472
-0.004088,25,1702.755069
-0.191518,25,1704.40576
-0.227866,25,1705.953561
-0.057321,25,1707.658677
-0.160519,25,1709.180218
-0.020655,25,1710.877329
-0.129461,25,1712.560925
-0.099862,25,1719.611156
-0.13884,25,1721.234294
-0.010097,25,1722.903079
-0.027185,25,1724.537594
-0.140916,25,1726.244265
-0.103813,25,1727.912115
-0.037247,25,1729.603224
-0.03031,25,1731.224724
-0.173858,25,1732.930372
-0.190692,25,1734.62597
-0.164472,25,1736.350487
-0.129558,25,1737.948821
-0.214071,25,1739.674815
-0.007585,25,1741.243916
-0.017095,25,1742.974704
-0.005339,25,1744.674319
-0.14058,25,1746.202752
-0.119204,25,1747.881131
-0.218528,25,1749.519626
-0.127372,25,1751.242524
-0.077148,25,1752.867093
-0.199753,25,1754.598105
-0.15357,25,1755.966373
-0.043696,25,1757.511715
-0.014467,25,1759.086628
-0.104763,25,1760.70973
-0.121373,25,1762.240437
-0.043124,25,1763.831955
-0.164245,25,1765.363826
-0.003456,25,1766.959283
-0.101924,25,1768.751004
-0.014599,25,1770.450954
-0.19897,25,1772.059936
-0.033487,25,1773.683909
-0.139799,25,1775.252912
-0.191268,25,1776.846351
-0.164573,25,1778.447116
-0.182524,25,1780.030616
